Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Damage total,Comments,
3942,2012-07-12 00:00:00,-34.5799,138.9253,ROWLAND FLAT,SA,2.0,,"Hail to 2 cm reported at Rowland Flat. Extensive coverage of smaller hail across hills in area. A low pressure trough extended from near Eyre Peninsula to south of Mount Gambier, with a low centre near Neptune Is. A secondary trough developed down the east of state with a weak low centre over the Riverland. This combined to form an area of convergence chiefly over Adelaide’s NE and E suburbs and Mount Lofty Ranges.%D %D Severe TS were seen on radar just south of Freeling around 0330 UTC. (1 pm)  %D",
3943,2011-10-08 22:00:00,-32.0464,115.9183,LYNWOOD,WA,3.0,,NULL A thunderstorm with hail estimated to 3cm in diameter and heavy rainfall was reported from Lynwood in the southern suburbs of Perth about 6am. Jandakot Airport recorded 24.6mm of rain between 2150 and 0018 UTC.,
3944,2011-10-12 05:48:00,-32.9803,121.6447,SALMON GUMS,WA,3.8,,"NULL Severe thunderstorms developed during the afternoon in the Southeast Coastal District and neighbouring areas. Salmon Gums Research Station recorded 41.8mm in 24 hours to 9am 13 October, 16.8 mm in 5 min; 24.8 mm in 10 min; 37.8 mm in 30 min; 41.6mm in 53 mins between 1348 and 1441 WST and a 42 knot gust at 1356 WST. A farmer near Salmon Gums also reported table tennis ball sized hail (~4cm diameter).",
3945,2011-10-22 03:50:00,-17.9269,124.8119,ELLENDALE,WA,0.0,,NULL Hail large enough to smash car windscreens was reported from Ellendale (~85km W/NW of Fitzroy Crossing). Broome radar showed a convective cell in the vicinity of Ellendale at 0350z.,
3946,2013-05-20 00:00:00,-36.3101,140.7719,BORDERTOWN,SA,2.0,,"NULL A weak front moved across the southeast of the state during the morning of 20 May, with showers and thunderstorms accompanying the system. Large hail of 2 cm diameter was reported as a thunderstorm cell passed near Bordertown.",
3947,2013-10-29 03:10:00,-31.1488,150.9833,Tamworth,NSW,4.0,,"Mixture of flattish jagged hailstones (4cm) and smooth oval hailstones (3cm), with medium coverage of the ground. Iron roofs damaged and vehicles dented. NULL",
3948,2013-11-11 04:30:00,-30.3700,153.1000,Sawtell,NSW,3.0,,"Largest size 3cm, average size 2cm, with medium coverage on ground. Foliage stripped from trees. NULL",
3949,2013-11-15 10:30:00,-33.9200,151.2300,Randwick,NSW,2.0,,"Largest hail stones 2cm, average size 1cm, with sparse coverage. Also recorded 28mm of rain in 12 minutes, with gutters overflowing and roads awash. Thunder and lightning observed. NULL",
3950,2013-11-16 02:15:00,-30.8397,153.0363,South West Rocks,NSW,4.0,,"Largest hail stones 4cm, average hail size 3cm, with medium coverage. Report of vehicles dented. NULL",
3951,2013-11-16 02:30:00,-30.3700,153.1000,Sawtell,NSW,6.0,,"Largest hail stones 6cm, average hail stone size 3cm, with dense coverage. Windows broken, tiles cracked, iron roofs damaged, vehicles dented and windscreens broken. NULL",
3952,2013-10-08 04:00:00,-28.8650,153.5350,West Ballina,NSW,3.0,,Hail to 3cm in size reported at West Ballina. NULL,
3953,2013-10-29 02:10:00,-31.4330,152.8650,Port Macquarie,NSW,3.0,,3cm hail reported from Port Macquarie airport by former Bureau observer. NULL,
3954,2013-10-29 02:10:00,-31.4650,152.9190,Port Macquarie,NSW,4.3,,"Spotter report of between marble and golf ball sized hail at Transit Hill, in Port Macquarie. NULL",
3955,2013-10-29 03:30:00,-31.2340,151.0200,Loomberah,NSW,3.5,,Report of 3.5cm hail at Loomberah phoned in to severe weather section. NULL,
3956,2013-11-10 04:40:00,-28.8640,153.0460,Casino,NSW,4.3,,SES report of golf ball sized hail at Casino. NULL,
3957,2013-11-11 03:00:00,-30.4530,152.8970,Bellingen,NSW,2.0,,"Location approximate, report was for the Bellinger Valley. Hail reported that broke a fibreglass roof, but no other indication of size given. NULL",
3958,2013-11-11 12:15:00,-34.4800,150.4180,Bowral,NSW,2.0,,Report of roof damage in Bowral from hail and rain. Hail size of 2cm estimated from radar and damage report. 22mm of rainfall in 30 minutes to 11:45pm local time also recorded at Bowral (Orchard St) hydrology gauge. NULL,
3960,2013-11-13 02:30:00,-30.6430,153.0030,Nambucca Heads,NSW,3.2,,Spotter report of 50c piece sized hail. NULL,
3961,2013-11-13 02:40:00,-30.5920,153.0050,Valla Beach,NSW,4.3,,Second hand report of golf ball sized hail at Valla Beach. NULL,
3962,2013-11-13 03:20:00,-30.4550,152.8960,Bellingen,NSW,2.1,,Storm spotter report of $2 coin sized hail at Bellingen. NULL,
3963,2013-11-14 04:20:00,-28.8420,153.4390,Alstonville,NSW,4.3,,Storm spotter report of golf ball sized hail to the south of Alstonville. NULL,
3964,2013-11-15 06:30:00,-33.0600,150.8600,Putty,NSW,6.7,,"Report of tennis ball sized hail from the Yengo National Park, to the east of Putty. Details vague, so time and location estimated from radar. NULL",
3965,2013-11-16 02:10:00,-28.8540,152.5164,TABULAM,NSW,3.0,,"Mostly 1.5cm hail, but largest size 3cm. NULL",
3966,2013-11-16 02:15:00,-30.4484,152.9011,BELLINGEN,NSW,4.3,,"Hail also reported at Kempsey, but no size given. NULL",
3967,2013-11-16 02:20:00,-30.4484,152.9011,BELLINGEN,NSW,8.0,,NULL NULL,
3968,2013-11-16 02:40:00,-30.3151,153.1178,COFFS HARBOUR,NSW,4.0,,Golf ball size hail reported NULL,
3969,2013-11-16 03:10:00,-28.6151,153.0011,KYOGLE,NSW,4.0,,Golf ball size hail reported NULL,
3970,2013-11-16 03:10:00,-30.7151,150.7178,MANILLA,NSW,4.0,,Golf ball size hail reported NULL,
3971,2013-12-11 04:25:00,-29.6817,152.9345,GRAFTON,NSW,4.0,,Reports ranging from 50c piece up to golf ball size NULL,
3972,2013-12-11 06:10:00,-30.1151,153.2011,WOOLGOOLGA,NSW,2.5,,NULL NULL,
3973,2013-12-14 03:20:00,-30.6317,152.8642,BOWRAVILLE,NSW,4.0,,Ranging from 2 to 4cm. NULL,
3974,2013-12-14 03:30:00,-30.4484,152.9011,BELLINGEN,NSW,2.0,,NULL NULL,
3975,2013-12-14 03:30:00,-31.5984,152.4678,COMBOYNE,NSW,7.0,,Spotter reports hail still on ground 2-3 hours after storm passed through. NULL,
3976,2012-01-04 06:00:00,-29.2625,117.6847,PAYNES FIND,WA,3.0,,"Paynes Find in the southern Gascoyne sent in a report via their mdf on 4th January 2012 at 6pm of RMKS:Past Hail 25-30mm in size for 3-5mins. A 'Slight or moderate thunderstorm with hail' was reported as past weather. A surface trough extending north of Perth and a low pressure system offshore to the west produced thunderstorms, with some reports of large hail and damaging wind gusts.",
3977,2014-03-08 09:00:00,-34.7817,149.2679,GUNNING,NSW,3.0,,"2-3cm hail reported - as well as drifts of smaller stones, 2-3 inches deep. NULL",
3978,2013-10-26 17:00:00,-12.3828,130.8486,NIGHTCLIFF,NT,0.0,,Multiple reports of hail heard on roofs in Nightcliff although no visual observations. NULL,
3979,2014-03-22 04:10:00,-34.5817,150.7762,ALBION PARK,NSW,3.2,,LGA: Greater Wollongong NULL,
3980,2014-03-22 04:45:00,-34.2984,150.5846,BARGO,NSW,2.5,,"Lots of $2 coin sized hail, with largest hail size around 2.5cm. %D LGA: Wollondilly/Wingecarribee NULL",
3981,2014-03-22 07:20:00,-34.0151,151.0179,MENAI,NSW,4.3,,LGA: Sydney NULL,
3983,2014-03-30 09:00:00,-33.7817,150.7679,ST CLAIR,NSW,4.3,,LGA: Sydney. No information regarding source. Holes in windscreens reported. 79km/h winds also reported with storm. NULL,
3984,2014-04-24 16:00:00,-32.4484,152.2011,BULAHDELAH PLAIN,NSW,5.0,,Image in daily telegraph shows hail stone a bit smaller than the palm of a hand. SES also reported several jobs from hail damage at Bulahdelah. Occurred during early hours of the morning.  NULL,
3986,2014-03-16 09:00:00,-30.5151,151.6650,ARMIDALE,NSW,2.4,,10c sized hail with 10mm of rainfall in 2 minutes reported. NULL,
3987,2014-04-25 06:15:00,-30.7595,151.6652,URALLA,NSW,0.0,,"Hail shattered the polycarbonate greenhouse; shredded the vegetable garden. 2 waves of the storm - 1st producing 2cm hail, 2nd producing 1cm hail. Thunder and lightning also observed, with the storm moving northwards. NULL",
3989,2013-12-14 02:15:00,-30.5916,152.9399,Valla,NSW,4.0,,"Storm spotter Paul Davies reported sparse coverage of hail average size 2cm, with largest measured at 4cm. Thunder and lightning observed. Storm moving from S. NULL",
3990,2014-03-22 07:20:00,-34.0651,151.0179,ENGADINE,NSW,2.4,,SES reported 5-10c piece hail in Engadine/Sutherland area. %D LGA: Sydney NULL,
3991,2013-11-12 02:45:00,-33.5400,150.6900,Kurrajong,NSW,2.0,,Spotter report of 2cm hail and heavy rain. Storm latitude and longitude estimated based on radar. NULL NULL,
3992,2014-06-28 03:50:00,-31.3300,151.0500,Tamworth,NSW,3.5,,"Most of the hail was closer to 1cm in size, with some larger hail around 3.5cm. NULL",
3993,2013-09-21 12:30:00,-36.7426,142.1940,HAVEN PUBLIC HALL,VIC,2.0,,NULL NULL,
3994,2013-10-22 08:00:00,-36.0022,146.5429,GOORAMADDA,VIC,2.0,,NULL NULL,
3995,2012-05-13 06:40:00,-35.0175,117.8839,ALBANY,WA,2.0,,"A line of thunderstorms formed around midday WST from around Cranbrook to Mt Barker to Albany Large hail north of Albany, near Stirling and Porongorup National Parks",
3996,2012-11-24 09:30:00,-30.6375,116.0100,MOORA,WA,2.9,,Possible severe thunderstorms were tracked on radar south of Geraldton. Hail the size of 20c coins was reported from around Moora during the afternoon. Storms later reached the Perth Metropolitan area where hail to approx 1.5cm was reported in northern suburbs (Joondalup) around 5.30 - 6pm. No damage was recorded. Perth Airport received 15.8mm of rainfall in 7 minutes. This has an ARI of between 20 and 50 years or and AEP of between 2% and 5%. Large hail reported from Central West (Moora),
3997,2013-06-09 00:00:00,-35.0175,117.8839,ALBANY,WA,4.3,,"A low with associated convection moved over the southwest late afternoon/evening on 9 June. The Albany radar showed a line of thunderstorms present to the west around 0900 UTC, reaching Albany Airport by around 1000 UTC. A line of damage approx 500 m long and 80 m wide was reported from Elleker, west of Albany town. The metars from Albany Airport showed a 5 kn ENE wind preceeded the line of storms and a wind gust of 45 knots was recorded as it passed. The 0000 UTC 9 June EC model run indicated winds west of Albany were around 270/25 knots, this combined with a surface ENE would give around 30 knots of shear.%D %D 09/06/201310:04SPECIAWS YABA 091005 35026/45KT //// 12.0/12.0 1010.5 RMK RF01.6/003.4/003.4%D %D Also reported was olive to golf ball sized hail. The morning trace showed a stable layer through 800 - 600 hPa but the 0000 UTC run on 9 June showed that by 0600 - 0900 UTC this stable layer had been eroded. The model fields indicated CAPE values as high as 600 J/Kg were possible inland at 0600 UTC but by 0900 UTC model CAPE values were more around 300 J/kg in the area of Elleker. VIL obtained from the Albany radar only reached a max of 15 kg/m2 with radar returns showing isolated returns of about 50 dBz to around 18000 - 20000 feet or 5.5 - 6 km. It is not usual to get golf ball sized hail in the south of WA over winter when CAPE values are traditionally quite low but it is possible the line of storms was more of a hybrid of winter and summer characteristics that purely a winter low CAPE/high shear storm.%D %D Albany recorded 21 mm of rain from 0939 UTC to 1022 UTC which at times reached an ARI of between 1 in 20 to 1 in 50 years. Severe thunderstorm near Albany",
3998,2014-09-02 04:45:00,-30.8651,153.0845,SOUTH WEST ROCKS,NSW,2.0,,NULL Report of isolated 2cm hail with a thunderstorm at South West Rocks on the Mid North Coast. Average hail size reported as 1.5cm.,
3999,2014-09-16 03:00:00,-34.1817,150.6012,PICTON,NSW,4.3,,"Recorded in the logbook as reports from BOM facebook page, but unclear as to exact location of hail/thunderstorm. Entered Picton based on other information in the logbook and other information on Weatherzone forum from that time. %D LGA: Wollondilly Shire Golf ball sized hail reported with a thunderstorm in Sydney Metropolitan. Unclear of exact location of hail/thunderstorm.",
4000,2014-09-27 05:55:00,-28.9317,153.1678,TATHAM,NSW,2.9,,"Report from the Northern NSW Severe Weather facebook page. Reports of 20cent piece sized hail at Tatham, 2.5cm hail at Kyogle, from thunderstorms in the Northern Rivers",
4001,2014-09-27 06:25:00,-28.6151,153.0011,KYOGLE,NSW,2.5,,"NULL Reports of 20cent piece sized hail at Tatham, 2.5cm hail at Kyogle, from thunderstorms in the Northern Rivers",
4002,2014-10-12 20:40:00,-33.0984,148.8512,MOLONG,NSW,2.5,,Logbook notes that spotter seemed less than confident about maximum hail size. Spotter report of hail to 2.5cm at Molong (Central Tablelands),
4003,2014-10-13 06:05:00,-29.7484,153.0345,GRAFTON AIRPORT,NSW,2.0,,NULL Reports of hail to 2cm 30km SW of Grafton.,
4004,2014-10-14 01:30:00,-30.0984,153.1511,WOOLGOOLGA,NSW,3.0,,North Coast Storm Chaser's FB page shows photo of large hail taken at Woolgoolga. Larger than 2cm size - logbook gives an estimate of 20-50 cent piece size. Photos of hail > 2cm from thunderstorms at Woolgoolga (Mid North Coast),
4005,2014-10-23 06:20:00,-28.8540,152.5164,TABULAM,NSW,2.0,,Possibly a secondhand report - from a friend of the spotter? 2cm hail reported with a thunderstorm 15km S of Tabulam (Northern Tablelands),
4006,2014-11-05 02:55:00,-32.2484,148.6012,DUBBO,NSW,2.0,,NULL Thunderstorm cell produced 2cm hail at Dubbo.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.,
4007,2014-11-05 04:00:00,-33.6067,150.8096,WINDSOR RAILWAY STATION,NSW,2.9,,"Reports from 2GB Twitter. %D LGA: Hawkesbury City Council Reports of 20 cent piece sized hail at Windsor, and 4cm hail at Oakville with a thunderstorm cell.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4008,2014-11-05 03:45:00,-33.6256,150.8932,OAKVILLE,NSW,4.0,,"Average hail size 2.5cm. Largest size 4cm. %D LGA: Hawkesbury City Council Reports of 20 cent piece sized hail at Windsor, and 4cm hail at Oakville with a thunderstorm cell.%D Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4009,2014-11-05 04:45:00,-33.7484,150.7512,PENRITH,NSW,2.4,,LGA: Penrith City Council 10 cent piece sized hail and heavy rainfall reported at Penrith with a thunderstorm.,
4010,2014-11-05 04:50:00,-32.9151,151.6178,EDGEWORTH,NSW,2.9,,"LGA: Lake Macquarie City Council 20 cent piece sized hail reported at Edgeworth - Newcastle, with a thunderstorm. Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4011,2014-11-05 04:00:00,-31.5984,152.4678,COMBOYNE,NSW,5.0,,"Spotter also reports hail damage: dented vehicles, damaged fruit and vegetable crops and some roof damage. 5cm hail and hail damage reported from Comboyne (Mid North Coast). Synoptic: low pressure trough moving across the state produced multiple severe thunderstorm cells (events) across central and NE NSW.",
4012,2014-11-22 06:00:00,-34.1721,142.2486,GOL GOL NORTH CREEK,NSW,0.0,,"Sunraysia Daily reports extensive hail damage to crops in Gol Gol North. Quotes 'large hail' with no estimate on size. Also reports a tornado path. Estimates damages to crops likely to run into tens of millions of dollars. Media reports of tornado and hail damage reported at Gol Gol North (NE of Mildura, in SW NSW) with thunderstorms.",
4013,2014-12-01 03:00:00,-33.6984,149.8679,OBERON,NSW,2.9,,NULL 20 cent piece sized hail reported with a thunderstorm at Oberon.,
4014,2014-12-01 03:15:00,-36.0652,146.9347,ALBURY AIRPORT,NSW,3.0,,NULL 2-3cm hail reported at Albury with a thunderstorm.,
4015,2014-12-03 04:30:00,-34.4484,150.4512,MITTAGONG,NSW,3.0,,NULL 2-3cm hail reported with a thunderstorm near Mittagong.,
4016,2014-12-04 05:57:00,-35.3333,149.1667,FYSHWICK,NSW,3.2,,"From a weatherzone forum. 50 cent piece sized hail reported at Fyshwick, ACT.",
4017,2014-12-04 07:27:00,-35.1152,147.3679,WAGGA WAGGA,NSW,2.0,,Instagram photos posted on a media site show hail ~2cm. Photos/reports of 2cm hail from a thunderstorm at Wagga Wagga.,
4018,2014-12-04 07:40:00,-33.6984,149.8679,OBERON,NSW,2.9,,NULL 20 cent piece sized hail reported at Oberon.,
4019,2014-12-07 04:20:00,-33.7026,151.1123,HORNSBY,NSW,2.0,,LGA: Hornsby Shire NULL,
4020,2014-12-07 04:25:00,-33.7234,151.0929,NORMANHURST,NSW,3.0,,LGA: Hornsby Shire NULL,
4021,2014-12-07 04:30:00,-33.7484,151.1512,GORDON,NSW,2.0,,LGA: Ku-Ring-gai Council NULL,
4022,2014-12-07 05:00:00,-33.7317,151.1346,TURRAMURRA,NSW,5.0,,LGA: Ku-Ring-gai Council%D Weatherzone forum (online) report golf ball size hail. NULL,
4023,2014-12-09 06:00:00,-28.3317,153.3845,MURWILLUMBAH,NSW,4.3,,Golf ball size hail from a second hand report called into Coffs Harbour Meteorological Office. NULL,
4024,2014-12-09 00:00:00,-28.3317,153.3845,MURWILLUMBAH,NSW,5.5,,NULL NULL,
4025,2014-12-10 05:20:00,-32.9651,150.6679,PUTTY,NSW,10.0,,NULL 10cm hail reported with a storm near Putty Rd,
4026,2014-10-22 00:00:00,-33.8333,116.3906,BOYUP BROOK,WA,2.9,,"Widespread severe thunderstorms occurred along a surface trough (with associated mid-level trough) through southern and central parts of the SWLD on the afternoon and evening of Wednesday 22 October. Numerous pictures of hail well in excess of 20 cent piece size were uploaded to social media, particularly in the proximity of Boyup Brook; there were also reports of flash flooding from thunderstorm activities.%D %D A severe thunderstorm warning for dangerous winds, large hail and heavy rainfall was issued at 10:40am for south of a line from Augusta to Dwellingup to York to Mount Jackson to Albany. The warning was cancelled at 10:51pm. Large hail over south and eastern SWLD",
4027,2014-12-08 04:47:00,-32.6817,151.7845,SEAHAM,NSW,2.0,,NULL 2cm hail reported at Clarence Town with a thunderstorm,
4028,2014-12-23 02:00:00,-33.5567,151.2179,PEAK HILL,NSW,2.5,,Report came with the synop from peak Hill the following day. 1 dollar coin sized hail reported at Peak Hill with a thunderstorm.,
4029,2014-12-25 03:25:00,-33.8317,148.6512,COWRA AIRPORT,NSW,4.0,,NULL Report of 4cm hail with thunderstorm at Cowra.,
4030,2015-01-19 09:36:00,-29.6651,151.6845,GLEN INNES AIRPORT,NSW,2.5,,NULL 2.5cm hail reported to the SES at Glenn Innes (passed onto BOM by SES).,
4031,2015-02-02 00:00:00,-31.8364,115.8917,BALLAJURA,WA,1.7,,"Storms once again formed during the day in the Central and Lower West with hail and wind damage reported from Geraldton to Perth. Marble sized hail was reported from Ballajura, Malaga and Connelly on social media. trees were brought down across Toodyay Road near Bolgart. Western Power reported around 8000 properties were without power in Perth and 18 000 in the Geraldton area during the storms. Storms in Central and Lower West with hail",
4032,2015-02-03 08:00:00,-20.6906,116.6950,THREE PEAKS,WA,2.0,,"Continuing, widespread humidity over the southern half of the state, combined with a west coast trough led to an unstable airmass over the western Gascoyne and much of the SWLD. Early low-level dry air caused suppression of convection until mid to late afternoon. By 3pm, thunderstorms had started over much of the northern part of the area, and soon after extended to the southern half of the Central West. Initially, a Severe Thunderstorm Warning covered parts of the Gascoyne and Central West, but this was extended south to cover the Perth Metro and Mandurah after 3:30pm.%D %D While no observations of severe phenomena were observed for this event, radar indications strongly suggested severe thunderstorms occurred in the warning zone at times during the day. In the northern half of the warning area, storms around the Three Peaks township displayed VIL peaks of greater than 60kg/m2 (suggesting hail >= 2cm). Further south, a supercell developed near Yanchep with VIL peaks of greater than 110kg/m2. The widespread activity in the south generated a cold pool, which suppressed further storm activity; the STW for the Perth Metro was cancelled at 6:30pm. Storms continued further north until the STW cancellation at 11:30pm.%D %D Suspected severe thunderstorm in the Gascoyne and southwest",
4033,2015-01-31 01:40:00,-30.0957,153.1972,Woolgoolga,NSW,4.3,,"Liam, a BOM storm spotter, reported golf-ball sized hail just north of Woolgoolga at 2:40pm. Reports and photos on social media also show large hail (about 3cm diameter) at Moonee Beach between 2pm and 5pm. The 2pm cell at Moonee Beach was part of the same multicell that Liam observed hail from. NULL",
4034,2015-01-31 01:00:00,-30.2042,153.1485,Moonee Beach,NSW,3.0,,"Images of large hail on social media reported between 2pm and 5pm, but only two thunderstorm cells seem likely, one at 2:00pm and the other at 2:50pm, based on Grafton PPI. The 2pm cell was part of a multicell that impacted N of Woolgoolga at 2:40pm (Liam, a storm spotter reported this). Hence both reports are included in the same event. NULL",
4035,2015-01-31 02:00:00,-28.8430,0.0000,Alstonville,NSW,2.5,,Storm spotter reports largest and most common hail size to be 2.5cm diameter. Timing of event corresponds well with Grafton PPI. NULL,
4036,2015-02-01 01:00:00,-32.0873,152.3748,Nabiac (near Foster),NSW,2.0,,Storm spotter reports average and largest hail size of 2cm. Coverage sparse (25% or less). Vehicles dented. NULL,
4037,2015-02-26 07:50:00,-31.6061,152.4669,Comboyne,NSW,3.0,,"Storm spotter at Comboyne reports thunderstorm producing 3cm hail, 60mm in 60 min, trees down. NULL",
4038,2015-02-26 07:20:00,-32.2637,150.8890,Muswellbrook,NSW,3.2,,Weather Zone reports golf ball sized hail from thunderstorm at Muswellbrook. Local paper reports 50c piece sized hail. Weather Zone also reports wind damage (ripped veranda roof off a house). Radar shows cell was an anomalous left mover. NULL,
4039,2015-03-01 04:00:00,-34.0531,150.6984,Camden,NSW,2.9,,"Thunderstorm produces report of 20c piece sized hail at Camden, 55kt gust at Campbelltown AWS. NULL",
4040,2015-03-11 06:25:00,-34.2918,150.5813,Bargo,NSW,3.0,,"Thunderstorm produces 2-3cm hail in Bargo (Wollondilly LGA), 36kt 10min-mean wind at Badgerys Ck (LGA: City of Liverpool) and 39mm in 30 minutes at Guilford (LGA: City of Holroyd/Parramatta). NULL",
4041,2015-03-12 07:35:00,-33.6920,150.5458,Faulconbridge,NSW,4.3,,"LGA: Blue Mountains. Thunderstorm produces large hail at Faulconbridge, with storm spotter reporting golf ball sized hail and Weatherzone relaying second hand reports of 5cm hail. SES report 70 callouts in the Faulconbridge/Springwood area. NULL",
4042,2015-03-12 07:50:00,-33.6352,150.2846,Blackheath,NSW,2.5,,LGA: Blue Mountains. Spotter reports 2-2.5cm hail from thunderstorm. NULL,
4043,2015-03-12 08:30:00,-32.9300,150.7000,Putty,NSW,5.0,,LGA: Singleton. Storm spotter reports 5-6cm hail from storm "earlier in the evening" (reported at 10:30pm). This is probably the cell that was near Putty about 7:24pm. NULL,
4044,2015-03-21 06:10:00,-30.4218,149.8546,Kentuckey Lane (Sth of Narrabri),NSW,10.0,,Supercell outbreak. Estimate is based on photo evidence of hail being held in hands. Secondary photo's were obtained with measurements of the hand size allowing reasonable accuracy to be placed on the estimation of the hail size.%D There were other reports of golf ball hail and larger in the Narrabri area with this Supercell. Supercell was a right mover. NULL,
4045,2015-04-06 05:18:00,-32.9419,151.7677,Bar Beach - Newcastle,NSW,2.0,,NULL NULL,
4046,2015-04-06 06:10:00,0.0000,0.0000,DUBBO,NSW,2.5,,NULL NULL,
4047,2015-04-25 04:13:00,-33.6800,150.2900,Blackheath,NSW,2.5,,Hail mostly 1cm. 2 to 2.5 cm were maximum stones. NULL,
4049,2014-02-26 04:25:00,-36.7967,147.5250,MITTA MITTA,VIC,2.4,,NULL NULL,
4050,2014-09-09 05:30:00,-37.8142,145.2255,RINGWOOD MAGISTRATES COURT,VIC,3.8,,no significant wind NULL,
4051,2014-09-09 05:30:00,-37.8396,145.2612,BAYSWATER SECONDARY COLLEGE,VIC,3.8,,NULL NULL,
4052,2014-10-13 07:30:00,-36.6881,147.1444,TAWONGA,VIC,2.1,,NULL NULL,
4053,2014-12-01 00:00:00,-36.7019,146.9109,POREPUNKAH POST OFFICE,VIC,3.2,,NULL NULL,
4054,2014-12-01 00:00:00,-36.1211,146.8844,WODONGA,VIC,3.2,,NULL NULL,
4055,2014-12-03 00:00:00,-34.1288,142.0042,YELTA,VIC,2.1,,NULL NULL,
4056,2014-12-06 02:30:00,-36.3227,146.2814,WALDARA,VIC,2.5,,NULL NULL,
4057,2014-12-01 03:00:00,-36.5222,146.4974,BOBINAWARRAH,VIC,2.2,,NULL NULL,
4058,2014-12-16 02:12:00,-42.8900,147.3300,Hobart,TAS,2.5,,"NULL Severe storms on the afternoon of the 16th caused flash flooding in Hobart. Large hail (diameter 2 to 2.5cm according to reports from the public) also caused damage about the southeast of the state including Hobart. See pictures at  http://www.themercury.com.au/news/tasmania/photos-fnj4f7k1-1227158372107?page=1 The SES reported hail damage to roofs in the northern suburbs of Hobart, Hobart city centre, and Sandy bay which caused water to flood into buildings. The Mercury website http://www.themercury.com.au/news/tasmania/freak-storm-brings-hail-and-heavy-rain-to-southern-tasmania/story-fnj4f7k1-1227158393426 reported water inundating one theatre at the State Cinema (which had to be evacuated), and water over Risdon Road between K Mart and the Brooker Av caused its closure. Some water over roads in Salamanca too. The TFS were kept busy with fire alarms that activated around Hobart (water into buildings) and TasNetworks reported power outages to 1500 homes about Mt Nelson, Sandy Bay, Taroona and Geilston Bay. Other news reports indicated that Taroona High School Presentation Evening was cancelled due to flooding of buildings, and caused its closure on the 17th.",
4061,2014-12-16 05:54:00,-42.8900,147.3300,Hobart,TAS,2.5,,Hail 2 to 2.5cm in diameter fell about some of the eastern suburbs of Hobart. Hail 2 to 2.5cm in diameter fell about some of the eastern suburbs of Hobart. Some flash flooding may have also occurred.,
4062,2011-12-19 05:25:00,-42.8900,147.3300,Hobart,TAS,0.0,,"Walnut sized hail was reported by a resident of Gepp Parade, Goodwood/Derwent Park NULL",
4063,2012-11-09 00:00:00,-42.9000,147.4420,ROKEBY,TAS,0.0,,Large amounts of small hail was observed by Bureau forecasters who drove through the area. This storm seemed to move in an unusual direction (to the west) compared with other cells in the area at the time.,
4064,2012-11-09 00:25:00,-42.9800,147.3160,KINGSTON,TAS,0.0,,Large amounts of small hail was reported with this storm. NULL,
4065,2015-10-10 07:00:00,-38.0422,145.3476,BERWICK,VIC,2.1,,Report on social media including a photograph of hail in someone's hand. Estimate to be the size of a $2 coin. NULL,
4066,2015-08-24 11:30:00,-33.7151,149.8346,LAKE OBERON,NSW,2.1,,Inside Warning Area NULL,
4067,2015-09-17 01:55:00,-32.7442,151.5872,EAST MAITLAND RAILWAY STATION,NSW,4.3,,Grant at Williamtown called Fire Desk to phone in second hand report of golf ball sized hail in cell out at Maitland NULL,
4068,2015-09-17 02:17:00,-32.7651,151.7345,RAYMOND TERRACE,NSW,1.9,,Ken Batt rings in to Grant (at Williamtown) to report 1-2cm hail at Raymond Terrace. NULL,
4069,2015-09-30 06:13:00,-32.0151,151.9345,GLOUCESTER,NSW,2.1,,Call from Rebacca from the Gloucester Advocate reporting 1-2cm hail with a picture. NULL,
4070,2015-10-11 04:30:00,-31.5984,152.4678,COMBOYNE,NSW,2.5,,"Storm spotter report: Collin Amoss (Comboyne, 45km SW of Port Macquarie)%D Largest Hailstone: 2.5cm%D Rainfall: 50mm within an hour%D Wind Gusts: Estimated ~80km/h (small limbs blown off trees)%D NULL",
4071,2015-10-31 05:30:00,-36.3712,144.2301,DINGEE,VIC,4.0,,Report of 3 to 4cm hail at a farm near Dingee. Multiple reports of severe phenomena associated with left-moving storm in northern Victoria.,
4072,2015-10-31 06:50:00,-36.1023,144.6865,Echuca,VIC,4.3,,Report of golf ball sized hail along the border area just NW of Echuca. Multiple reports of severe phenomena associated with left-moving storm in northern Victoria.,
4073,2015-12-08 03:20:00,-36.3846,145.4045,SHEPPARTON,VIC,4.3,,Switchboard phoned RFC to advise of numerous calls of 'golf-ball sized hail' in the Shepparton area. NULL,
4074,2015-10-31 04:00:00,-36.8596,143.7325,DUNOLLY,VIC,4.3,,"Time estimated from RADAR. Numerous reports of golf-ball hail at Dunolly in local media forwarded on by storm-spotter. Reports of damage to cars, pergolas, skylights, etc. Large hail reported at Dunolly.",
